created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,sentimen,text_stemmed_str
2025-02-12 16:29:51+00:00,another tutorial menyayangi diri sendiri : * 1k lot BBCA ADRO BBRI BREN SIDO BMRI ICBM PANI ASII ICBP TOWR UNTR * PORSCHE 911 GT3 RS *G 63 AMG * M 5 COMPETITION * E 30 * AUDI RS 6 AVANT * NONTON NBA ALL-STAR * F1 WEEK MONACO * VISA PERMANENT RESIDENT SWISS ,another tutorial menyayangi diri sendiri : * 1k lot bbca adro bbri bren sido bmri icbm pani asii icbp towr untr * porsche 911 gt3 rs *g 63 amg * m 5 competition * e 30 * audi rs 6 avant * nonton nba all-star * f1 week monaco * visa permanent resident swiss ,another tutorial menyayangi diri sendiri k lot bbca adro bbri bren sido bmri icbm pani asii icbp towr untr porsche gt rs g amg m competition e audi rs avant nonton nba allstar f week monaco visa permanent resident swiss,"['another', 'tutorial', 'menyayangi', 'diri', 'sendiri', 'k', 'lot', 'bbca', 'adro', 'bbri', 'bren', 'sido', 'bmri', 'icbm', 'pani', 'asii', 'icbp', 'towr', 'untr', 'porsche', 'gt', 'rs', 'g', 'amg', 'm', 'competition', 'e', 'audi', 'rs', 'avant', 'nonton', 'nba', 'allstar', 'f', 'week', 'monaco', 'visa', 'permanent', 'resident', 'swiss']","['another', 'tutorial', 'menyayangi', 'diri', 'sendiri', 'ke', 'lot', 'bbca', 'adro', 'bbri', 'bren', 'sido', 'bmri', 'icbm', 'pani', 'asii', 'icbp', 'towr', 'untr', 'porsche', 'begitu', 'rs', 'enggak', 'amg', 'sama', 'competition', 'e', 'audi', 'rs', 'avant', 'menonton', 'nba', 'allstar', 'f', 'wig', 'monaco', 'visa', 'permanent', 'resident', 'swiss']","['another', 'tutorial', 'menyayangi', 'diri', 'sendiri', 'lot', 'bbca', 'adro', 'bbri', 'bren', 'sido', 'bmri', 'icbm', 'pani', 'asii', 'icbp', 'towr', 'untr', 'porsche', 'rs', 'enggak', 'amg', 'sama', 'competition', 'e', 'audi', 'rs', 'avant', 'menonton', 'nba', 'allstar', 'f', 'wig', 'monaco', 'visa', 'permanent', 'resident', 'swiss']","['another', 'tutorial', 'sayang', 'diri', 'sendiri', 'lot', 'bbca', 'adro', 'bbri', 'bren', 'sido', 'bmri', 'icbm', 'pan', 'asi', 'icbp', 'towr', 'untr', 'porsche', 'rs', 'enggak', 'amg', 'sama', 'competition', 'e', 'audi', 'rs', 'avant', 'tonton', 'nba', 'allstar', 'f', 'wig', 'monaco', 'visa', 'permanent', 'resident', 'swiss']",positif,another tutorial sayang diri sendiri lot bbca adro bbri bren sido bmri icbm pan asi icbp towr untr porsche rs enggak amg sama competition e audi rs avant tonton nba allstar f wig monaco visa permanent resident swiss
2025-02-12 23:31:22+00:00,KEJUTAN dari Inflasi AS naik 0 5% MoM Inflasi tahunan juga naik 3 0%. Apakah pasar akan terguncang kembali? #CTASaham #Saham #IDX #IHSG #Inflasi #TheFed #BankIndonesia #BBCA #BBRI #BMRI #trader #investor #tradingsaham #tradeschool #bisniscom #AstrocycleCTASaham #RTIbusiness https://t.co/e77pjtVKeq,kejutan dari inflasi as naik 0 5% mom inflasi tahunan juga naik 3 0%. apakah pasar akan terguncang kembali? #ctasaham #saham #idx #ihsg #inflasi #thefed #bankindonesia #bbca #bbri #bmri #trader #investor #tradingsaham #tradeschool #bisniscom #astrocyclectasaham #rtibusiness https://t.co/e77pjtvkeq,kejutan dari inflasi as naik mom inflasi tahunan juga naik apakah pasar akan terguncang kembali,"['kejutan', 'dari', 'inflasi', 'as', 'naik', 'mom', 'inflasi', 'tahunan', 'juga', 'naik', 'apakah', 'pasar', 'akan', 'terguncang', 'kembali']","['kejutan', 'dari', 'inflasi', 'as', 'naik', 'mom', 'inflasi', 'tahunan', 'juga', 'naik', 'apakah', 'pasar', 'akan', 'terguncang', 'kembali']","['kejutan', 'inflasi', 'as', 'naik', 'mom', 'inflasi', 'tahunan', 'naik', 'pasar', 'terguncang']","['kejut', 'inflasi', 'as', 'naik', 'mom', 'inflasi', 'tahun', 'naik', 'pasar', 'guncang']",negatif,kejut inflasi as naik mom inflasi tahun naik pasar guncang
2025-02-12 23:56:31+00:00,Update kinerja emiten FY2024: BBCA laba Rp 54 8 triliun +12 7% BBRI laba Rp 60 15 triliun +0 24%.,update kinerja emiten fy2024: bbca laba rp 54 8 triliun +12 7% bbri laba rp 60 15 triliun +0 24%.,update kinerja emiten fy bbca laba rp triliun bbri laba rp triliun,"['update', 'kinerja', 'emiten', 'fy', 'bbca', 'laba', 'rp', 'triliun', 'bbri', 'laba', 'rp', 'triliun']","['update', 'kinerja', 'emiten', 'fy', 'bbca', 'laba', 'rp', 'triliun', 'bbri', 'laba', 'rp', 'triliun']","['update', 'kinerja', 'emiten', 'fy', 'bbca', 'laba', 'rp', 'triliun', 'bbri', 'laba', 'rp', 'triliun']","['update', 'kerja', 'emiten', 'fy', 'bbca', 'laba', 'rp', 'triliun', 'bbri', 'laba', 'rp', 'triliun']",positif,update kerja emiten fy bbca laba rp triliun bbri laba rp triliun
2025-02-12 23:56:53+00:00,Dirut BBRI menyatakan akan membagikan dividen tunai yang setara 80-85% laba bersih. Dengan EPS Rp 399 berarti potensi dividen sebesar Rp 319-339 namun belum dikurangi dividen interim akhir tahun lalu Rp 135.,dirut bbri menyatakan akan membagikan dividen tunai yang setara 80-85% laba bersih. dengan eps rp 399 berarti potensi dividen sebesar rp 319-339 namun belum dikurangi dividen interim akhir tahun lalu rp 135.,dirut bbri menyatakan akan membagikan dividen tunai yang setara laba bersih dengan eps rp berarti potensi dividen sebesar rp namun belum dikurangi dividen interim akhir tahun lalu rp,"['dirut', 'bbri', 'menyatakan', 'akan', 'membagikan', 'dividen', 'tunai', 'yang', 'setara', 'laba', 'bersih', 'dengan', 'eps', 'rp', 'berarti', 'potensi', 'dividen', 'sebesar', 'rp', 'namun', 'belum', 'dikurangi', 'dividen', 'interim', 'akhir', 'tahun', 'lalu', 'rp']","['dirut', 'bbri', 'menyatakan', 'akan', 'membagikan', 'dividen', 'tunai', 'yang', 'setara', 'laba', 'bersih', 'dengan', 'eps', 'rp', 'berarti', 'potensi', 'dividen', 'sebesar', 'rp', 'namun', 'belum', 'dikurangi', 'dividen', 'interim', 'akhir', 'tahun', 'lalu', 'rp']","['dirut', 'bbri', 'menyatakan', 'membagikan', 'dividen', 'tunai', 'setara', 'laba', 'bersih', 'eps', 'rp', 'berarti', 'potensi', 'dividen', 'sebesar', 'rp', 'dikurangi', 'dividen', 'interim', 'akhir', 'tahun', 'lalu', 'rp']","['dirut', 'bbri', 'nyata', 'bagi', 'dividen', 'tunai', 'tara', 'laba', 'bersih', 'eps', 'rp', 'arti', 'potensi', 'dividen', 'besar', 'rp', 'rang', 'dividen', 'interim', 'akhir', 'tahun', 'lalu', 'rp']",positif,dirut bbri nyata bagi dividen tunai tara laba bersih eps rp arti potensi dividen besar rp rang dividen interim akhir tahun lalu rp
2025-02-12 23:56:54+00:00,Sehingga potensi dividen BBRI (biasanya cum date bulan Maret) sebesar Rp 184-204 setara dengan 4 5-5% Harga saham BBRI saat ini.,sehingga potensi dividen bbri (biasanya cum date bulan maret) sebesar rp 184-204 setara dengan 4 5-5% harga saham bbri saat ini.,sehingga potensi dividen bbri biasanya cum date bulan maret sebesar rp setara dengan harga saham bbri saat ini,"['sehingga', 'potensi', 'dividen', 'bbri', 'biasanya', 'cum', 'date', 'bulan', 'maret', 'sebesar', 'rp', 'setara', 'dengan', 'harga', 'saham', 'bbri', 'saat', 'ini']","['sehingga', 'potensi', 'dividen', 'bbri', 'biasanya', 'cum', 'date', 'bulan', 'maret', 'sebesar', 'rp', 'setara', 'dengan', 'harga', 'saham', 'bbri', 'saat', 'ini']","['potensi', 'dividen', 'bbri', 'biasanya', 'cum', 'date', 'bulan', 'maret', 'sebesar', 'rp', 'setara', 'harga', 'saham', 'bbri']","['potensi', 'dividen', 'bbri', 'biasa', 'cum', 'date', 'bulan', 'maret', 'besar', 'rp', 'tara', 'harga', 'saham', 'bbri']",positif,potensi dividen bbri biasa cum date bulan maret besar rp tara harga saham bbri
2025-02-13 00:16:53+00:00,@detikfinance Ini yang bikin harga saham BBRI turun ya? Plus lagi pak pres kasih statement trading saham = judi ,@detikfinance ini yang bikin harga saham bbri turun ya? plus lagi pak pres kasih statement trading saham = judi ,ini yang bikin harga saham bbri turun ya plus lagi pak pres kasih statement trading saham judi,"['ini', 'yang', 'bikin', 'harga', 'saham', 'bbri', 'turun', 'ya', 'plus', 'lagi', 'pak', 'pres', 'kasih', 'statement', 'trading', 'saham', 'judi']","['ini', 'yang', 'bikin', 'harga', 'saham', 'bbri', 'turun', 'ya', 'plus', 'lagi', 'pak', 'pres', 'kasih', 'statement', 'trading', 'saham', 'judi']","['bikin', 'harga', 'saham', 'bbri', 'turun', 'plus', 'pak', 'pres', 'kasih', 'statement', 'trading', 'saham', 'judi']","['bikin', 'harga', 'saham', 'bbri', 'turun', 'plus', 'pak', 'pres', 'kasih', 'statement', 'trading', 'saham', 'judi']",negatif,bikin harga saham bbri turun plus pak pres kasih statement trading saham judi
2025-02-13 00:37:25+00:00,IHSG TECHNICAL VIEW (13/02) IHSG kemarin ditutup naik 1.74% tapi masih disertai dengan net sell asing ~231 Miliar. Saham yang paling banyak dijual asing adalah BBCA BMRI BBRI INKP dan MDKA.,ihsg technical view (13/02) ihsg kemarin ditutup naik 1.74% tapi masih disertai dengan net sell asing ~231 miliar. saham yang paling banyak dijual asing adalah bbca bmri bbri inkp dan mdka.,ihsg technical view ihsg kemarin ditutup naik tapi masih disertai dengan net sell asing miliar saham yang paling banyak dijual asing adalah bbca bmri bbri inkp dan mdka,"['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'tapi', 'masih', 'disertai', 'dengan', 'net', 'sell', 'asing', 'miliar', 'saham', 'yang', 'paling', 'banyak', 'dijual', 'asing', 'adalah', 'bbca', 'bmri', 'bbri', 'inkp', 'dan', 'mdka']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'tapi', 'masih', 'disertai', 'dengan', 'net', 'sell', 'asing', 'miliar', 'saham', 'yang', 'paling', 'banyak', 'dijual', 'asing', 'adalah', 'bbca', 'bmri', 'bbri', 'inkp', 'dan', 'mdka']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'disertai', 'net', 'sell', 'asing', 'miliar', 'saham', 'paling', 'banyak', 'dijual', 'asing', 'bbca', 'bmri', 'bbri', 'inkp', 'mdka']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'tutup', 'naik', 'serta', 'net', 'sell', 'asing', 'miliar', 'saham', 'paling', 'banyak', 'jual', 'asing', 'bbca', 'bmri', 'bbri', 'inkp', 'mdka']",negatif,ihsg technical view ihsg kemarin tutup naik serta net sell asing miliar saham paling banyak jual asing bbca bmri bbri inkp mdka
2025-02-13 00:41:22+00:00,Segede Gini Potensi Dividen BBRI https://t.co/2q9JvLTUiu via @InvestorID,segede gini potensi dividen bbri https://t.co/2q9jvltuiu via @investorid,segede gini potensi dividen bbri via,"['segede', 'gini', 'potensi', 'dividen', 'bbri', 'via']","['segede', 'begini', 'potensi', 'dividen', 'bbri', 'via']","['segede', 'begini', 'potensi', 'dividen', 'bbri', 'via']","['gede', 'begini', 'potensi', 'dividen', 'bbri', 'via']",positif,gede begini potensi dividen bbri via
2025-02-13 01:13:20+00:00,Flash Update PT Bank Rakyat Indonesia (persero) Tbk / BBRI 1. Laba bersih tumbuh +0 4% YoY di bawah konsensus yang diproyeksikan naik +1 6% YoY. 2. Pertumbuhan kredit hanya tumbuh +7% YoY di bawah target manajemen yang bisa tumbuh antara 10%-12%. Lanjut dibawah https://t.co/5S9UviiH88,flash update pt bank rakyat indonesia (persero) tbk / bbri 1. laba bersih tumbuh +0 4% yoy di bawah konsensus yang diproyeksikan naik +1 6% yoy. 2. pertumbuhan kredit hanya tumbuh +7% yoy di bawah target manajemen yang bisa tumbuh antara 10%-12%. lanjut dibawah https://t.co/5s9uviih88,flash update pt bank rakyat indonesia persero tbk bbri laba bersih tumbuh yoy di bawah konsensus yang diproyeksikan naik yoy pertumbuhan kredit hanya tumbuh yoy di bawah target manajemen yang bisa tumbuh antara lanjut dibawah,"['flash', 'update', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'laba', 'bersih', 'tumbuh', 'yoy', 'di', 'bawah', 'konsensus', 'yang', 'diproyeksikan', 'naik', 'yoy', 'pertumbuhan', 'kredit', 'hanya', 'tumbuh', 'yoy', 'di', 'bawah', 'target', 'manajemen', 'yang', 'bisa', 'tumbuh', 'antara', 'lanjut', 'dibawah']","['flash', 'update', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'laba', 'bersih', 'tumbuh', 'yoy', 'di', 'bawah', 'konsensus', 'yang', 'diproyeksikan', 'naik', 'yoy', 'pertumbuhan', 'kredit', 'hanya', 'tumbuh', 'yoy', 'di', 'bawah', 'target', 'manajemen', 'yang', 'bisa', 'tumbuh', 'antara', 'lanjut', 'dibawah']","['flash', 'update', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'laba', 'bersih', 'tumbuh', 'yoy', 'bawah', 'konsensus', 'diproyeksikan', 'naik', 'yoy', 'pertumbuhan', 'kredit', 'tumbuh', 'yoy', 'bawah', 'target', 'manajemen', 'tumbuh', 'lanjut', 'dibawah']","['flash', 'update', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'laba', 'bersih', 'tumbuh', 'yoy', 'bawah', 'konsensus', 'proyeksi', 'naik', 'yoy', 'tumbuh', 'kredit', 'tumbuh', 'yoy', 'bawah', 'target', 'manajemen', 'tumbuh', 'lanjut', 'bawah']",positif,flash update pt bank rakyat indonesia persero tbk bbri laba bersih tumbuh yoy bawah konsensus proyeksi naik yoy tumbuh kredit tumbuh yoy bawah target manajemen tumbuh lanjut bawah
2025-02-13 01:50:46+00:00, BBRI Target DPR 85%! Laba BBRI turun 6 3% YoY di 4Q24 tapi total laba 2024 tetap naik 0 1% YoY. Yang menarik manajemen mengusulkan DPR 85% dalam RUPS Maret 2025 dengan dividend yield 8 3%! https://t.co/D0YfpHfYO5 #BBRI #Saham #Investasi #BankBRI https://t.co/RCpepVbcZ3, bbri target dpr 85%! laba bbri turun 6 3% yoy di 4q24 tapi total laba 2024 tetap naik 0 1% yoy. yang menarik manajemen mengusulkan dpr 85% dalam rups maret 2025 dengan dividend yield 8 3%! https://t.co/d0yfphfyo5 #bbri #saham #investasi #bankbri https://t.co/rcpepvbcz3,bbri target dpr laba bbri turun yoy di q tapi total laba tetap naik yoy yang menarik manajemen mengusulkan dpr dalam rups maret dengan dividend yield,"['bbri', 'target', 'dpr', 'laba', 'bbri', 'turun', 'yoy', 'di', 'q', 'tapi', 'total', 'laba', 'tetap', 'naik', 'yoy', 'yang', 'menarik', 'manajemen', 'mengusulkan', 'dpr', 'dalam', 'rups', 'maret', 'dengan', 'dividend', 'yield']","['bbri', 'target', 'dpr', 'laba', 'bbri', 'turun', 'yoy', 'di', 'ku', 'tapi', 'total', 'laba', 'tetap', 'naik', 'yoy', 'yang', 'menarik', 'manajemen', 'mengusulkan', 'dpr', 'dalam', 'rups', 'maret', 'dengan', 'dividend', 'yield']","['bbri', 'target', 'dpr', 'laba', 'bbri', 'turun', 'yoy', 'ku', 'total', 'laba', 'tetap', 'naik', 'yoy', 'menarik', 'manajemen', 'mengusulkan', 'dpr', 'rups', 'maret', 'dividend', 'yield']","['bbri', 'target', 'dpr', 'laba', 'bbri', 'turun', 'yoy', 'ku', 'total', 'laba', 'tetap', 'naik', 'yoy', 'tarik', 'manajemen', 'usul', 'dpr', 'rups', 'maret', 'dividend', 'yield']",netral,bbri target dpr laba bbri turun yoy ku total laba tetap naik yoy tarik manajemen usul dpr rups maret dividend yield
2025-02-13 02:13:34+00:00,$BBRI setiap dibawah 4000 di counter terus entah kuat atau kgk. Tinggal liat ffs bulan depan pada full perbankan kyknya ,$bbri setiap dibawah 4000 di counter terus entah kuat atau kgk. tinggal liat ffs bulan depan pada full perbankan kyknya ,bbri setiap dibawah di counter terus entah kuat atau kgk tinggal liat ffs bulan depan pada full perbankan kyknya,"['bbri', 'setiap', 'dibawah', 'di', 'counter', 'terus', 'entah', 'kuat', 'atau', 'kgk', 'tinggal', 'liat', 'ffs', 'bulan', 'depan', 'pada', 'full', 'perbankan', 'kyknya']","['bbri', 'setiap', 'dibawah', 'di', 'counter', 'terus', 'entah', 'kuat', 'atau', 'kgk', 'tinggal', 'lihat', 'ffs', 'bulan', 'depan', 'pada', 'full', 'perbankan', 'kayaknya']","['bbri', 'dibawah', 'counter', 'terus', 'entah', 'kuat', 'kgk', 'tinggal', 'lihat', 'ffs', 'bulan', 'depan', 'full', 'perbankan', 'kayaknya']","['bbri', 'bawah', 'counter', 'terus', 'entah', 'kuat', 'kgk', 'tinggal', 'lihat', 'ffs', 'bulan', 'depan', 'full', 'perban', 'kayak']",negatif,bbri bawah counter terus entah kuat kgk tinggal lihat ffs bulan depan full perban kayak
2025-02-13 03:56:34+00:00,Banyak yang nyuruh CL BBRI di youtube. Kalian CL ga?,banyak yang nyuruh cl bbri di youtube. kalian cl ga?,banyak yang nyuruh cl bbri di youtube kalian cl ga,"['banyak', 'yang', 'nyuruh', 'cl', 'bbri', 'di', 'youtube', 'kalian', 'cl', 'ga']","['banyak', 'yang', 'nyuruh', 'cl', 'bbri', 'di', 'youtube', 'kalian', 'cl', 'enggak']","['banyak', 'nyuruh', 'cl', 'bbri', 'youtube', 'kalian', 'cl', 'enggak']","['banyak', 'nyuruh', 'cl', 'bbri', 'youtube', 'kalian', 'cl', 'enggak']",negatif,banyak nyuruh cl bbri youtube kalian cl enggak
2025-02-13 06:05:10+00:00,Kayanya harus cutloss bbri dah ga tertolong,kayanya harus cutloss bbri dah ga tertolong,kayanya harus cutloss bbri dah ga tertolong,"['kayanya', 'harus', 'cutloss', 'bbri', 'dah', 'ga', 'tertolong']","['kayanya', 'harus', 'cutloss', 'bbri', 'deh', 'enggak', 'tertolong']","['kayanya', 'cutloss', 'bbri', 'deh', 'enggak', 'tertolong']","['kaya', 'cutloss', 'bbri', 'deh', 'enggak', 'tolong']",negatif,kaya cutloss bbri deh enggak tolong
2025-02-13 07:36:36+00:00,Harga $BBRI ketika ads ini ditwit: 4 400 Harga $BBRI saat ini: 4 000 menuju support 3 500,harga $bbri ketika ads ini ditwit: 4 400 harga $bbri saat ini: 4 000 menuju support 3 500,harga bbri ketika ads ini ditwit harga bbri saat ini menuju support,"['harga', 'bbri', 'ketika', 'ads', 'ini', 'ditwit', 'harga', 'bbri', 'saat', 'ini', 'menuju', 'support']","['harga', 'bbri', 'ketika', 'ads', 'ini', 'ditwit', 'harga', 'bbri', 'saat', 'ini', 'menuju', 'support']","['harga', 'bbri', 'ads', 'ditwit', 'harga', 'bbri', 'menuju', 'support']","['harga', 'bbri', 'ads', 'ditwit', 'harga', 'bbri', 'tuju', 'support']",negatif,harga bbri ads ditwit harga bbri tuju support
2025-02-13 07:47:03+00:00,Valuasi BBRI Dividen hingga Target Harga Baru Sahamnya #infosaham #investasi #bri https://t.co/E0EqVzMmwY,valuasi bbri dividen hingga target harga baru sahamnya #infosaham #investasi #bri https://t.co/e0eqvzmmwy,valuasi bbri dividen hingga target harga baru sahamnya,"['valuasi', 'bbri', 'dividen', 'hingga', 'target', 'harga', 'baru', 'sahamnya']","['valuasi', 'bbri', 'dividen', 'hingga', 'target', 'harga', 'baru', 'sahamnya']","['valuasi', 'bbri', 'dividen', 'hingga', 'target', 'harga', 'baru', 'sahamnya']","['valuasi', 'bbri', 'dividen', 'hingga', 'target', 'harga', 'baru', 'saham']",netral,valuasi bbri dividen hingga target harga baru saham
2025-02-13 07:47:45+00:00,Saham BBRI 2400 lembar = 24 lot Harga pas dibeli kisaran 5500an lah Berarti ngasih ± IDR 13 jt an Skrg udah 4000 berarti floating loss 27% sisa 9.6 jt Jgn lupa averaging down,saham bbri 2400 lembar = 24 lot harga pas dibeli kisaran 5500an lah berarti ngasih ± idr 13 jt an skrg udah 4000 berarti floating loss 27% sisa 9.6 jt jgn lupa averaging down,saham bbri lembar lot harga pas dibeli kisaran an lah berarti ngasih idr jt an skrg udah berarti floating loss sisa jt jgn lupa averaging down,"['saham', 'bbri', 'lembar', 'lot', 'harga', 'pas', 'dibeli', 'kisaran', 'an', 'lah', 'berarti', 'ngasih', 'idr', 'jt', 'an', 'skrg', 'udah', 'berarti', 'floating', 'loss', 'sisa', 'jt', 'jgn', 'lupa', 'averaging', 'down']","['saham', 'bbri', 'lembar', 'lot', 'harga', 'pas', 'dibeli', 'kisaran', 'an', 'lah', 'berarti', 'mengasih', 'idr', 'juta', 'an', 'sekarang', 'sudah', 'berarti', 'floating', 'loss', 'sisa', 'juta', 'jangan', 'lupa', 'averaging', 'down']","['saham', 'bbri', 'lembar', 'lot', 'harga', 'pas', 'dibeli', 'kisaran', 'an', 'lah', 'berarti', 'mengasih', 'idr', 'juta', 'an', 'sekarang', 'berarti', 'floating', 'loss', 'sisa', 'juta', 'jangan', 'lupa', 'averaging', 'down']","['saham', 'bbri', 'lembar', 'lot', 'harga', 'pas', 'beli', 'kisar', 'an', 'lah', 'arti', 'asih', 'idr', 'juta', 'an', 'sekarang', 'arti', 'floating', 'loss', 'sisa', 'juta', 'jangan', 'lupa', 'averaging', 'down']",negatif,saham bbri lembar lot harga pas beli kisar an lah arti asih idr juta an sekarang arti floating loss sisa juta jangan lupa averaging down
2025-02-13 08:49:48+00:00,$BBRI under 4000 $BBNI under 5000 $BMRI 5000 an $BBCA under 10.000 luar biasa 100 hari kerja sudah bisa kasih harga promo investor,$bbri under 4000 $bbni under 5000 $bmri 5000 an $bbca under 10.000 luar biasa 100 hari kerja sudah bisa kasih harga promo investor,bbri under bbni under bmri an bbca under luar biasa hari kerja sudah bisa kasih harga promo investor,"['bbri', 'under', 'bbni', 'under', 'bmri', 'an', 'bbca', 'under', 'luar', 'biasa', 'hari', 'kerja', 'sudah', 'bisa', 'kasih', 'harga', 'promo', 'investor']","['bbri', 'under', 'bbni', 'under', 'bmri', 'an', 'bbca', 'under', 'luar', 'biasa', 'hari', 'kerja', 'sudah', 'bisa', 'kasih', 'harga', 'promo', 'investor']","['bbri', 'under', 'bbni', 'under', 'bmri', 'an', 'bbca', 'under', 'luar', 'biasa', 'hari', 'kerja', 'kasih', 'harga', 'promo', 'investor']","['bbri', 'under', 'bbni', 'under', 'bmri', 'an', 'bbca', 'under', 'luar', 'biasa', 'hari', 'kerja', 'kasih', 'harga', 'promo', 'investor']",negatif,bbri under bbni under bmri an bbca under luar biasa hari kerja kasih harga promo investor
2025-02-13 08:55:15+00:00,@ahcegil Kwkwk bbri ampas,@ahcegil kwkwk bbri ampas,kwkwk bbri ampas,"['kwkwk', 'bbri', 'ampas']","['kwkwk', 'bbri', 'ampas']","['kwkwk', 'bbri', 'ampas']","['kwkwk', 'bbri', 'ampas']",negatif,kwkwk bbri ampas
2025-02-13 08:57:24+00:00,Jadwal RUPS BRI (BBRI) Mundur Jadi Tanggal 24 Maret 2025 https://t.co/VIMh4243Gw,jadwal rups bri (bbri) mundur jadi tanggal 24 maret 2025 https://t.co/vimh4243gw,jadwal rups bri bbri mundur jadi tanggal maret,"['jadwal', 'rups', 'bri', 'bbri', 'mundur', 'jadi', 'tanggal', 'maret']","['jadwal', 'rups', 'bri', 'bbri', 'mundur', 'jadi', 'tanggal', 'maret']","['jadwal', 'rups', 'bri', 'bbri', 'mundur', 'jadi', 'tanggal', 'maret']","['jadwal', 'rups', 'bri', 'bbri', 'mundur', 'jadi', 'tanggal', 'maret']",netral,jadwal rups bri bbri mundur jadi tanggal maret
2025-02-13 09:00:01+00:00,Laba Naik Tipis Ini Bocoran Dividen Saham BBRI pada 2025 https://t.co/Nv5baCYZQe,laba naik tipis ini bocoran dividen saham bbri pada 2025 https://t.co/nv5bacyzqe,laba naik tipis ini bocoran dividen saham bbri pada,"['laba', 'naik', 'tipis', 'ini', 'bocoran', 'dividen', 'saham', 'bbri', 'pada']","['laba', 'naik', 'tipis', 'ini', 'bocoran', 'dividen', 'saham', 'bbri', 'pada']","['laba', 'naik', 'tipis', 'bocoran', 'dividen', 'saham', 'bbri']","['laba', 'naik', 'tipis', 'bocor', 'dividen', 'saham', 'bbri']",netral,laba naik tipis bocor dividen saham bbri
2025-02-13 09:42:54+00:00,Saham BBRI Punya Valuasi dan Dividen yang Menarik: Analis https://t.co/8fsHqrGyl1,saham bbri punya valuasi dan dividen yang menarik: analis https://t.co/8fshqrgyl1,saham bbri punya valuasi dan dividen yang menarik analis,"['saham', 'bbri', 'punya', 'valuasi', 'dan', 'dividen', 'yang', 'menarik', 'analis']","['saham', 'bbri', 'punya', 'valuasi', 'dan', 'dividen', 'yang', 'menarik', 'analis']","['saham', 'bbri', 'punya', 'valuasi', 'dividen', 'menarik', 'analis']","['saham', 'bbri', 'punya', 'valuasi', 'dividen', 'tarik', 'analis']",positif,saham bbri punya valuasi dividen tarik analis
